DotNetAnalyzers/StyleCopAnalyzers,Novato,tmaczynski,2140,TRUE,Merged,NA,NA
dotnet/corefx,Novato,onovotny,9151,TRUE,Merged,NA,NA
dotnet/orleans,Novato,angshuman-agarwal,2113,TRUE,Merged,NA,NA
dotnet/corefx,Novato,jashook,7722,TRUE,Merged,NA,NA
DotNetAnalyzers/StyleCopAnalyzers,Novato,BrianSakhai,2119,TRUE,Merged,NA,NA
dotnet/corefx,Novato,0x6773,1779,TRUE,Merged,NA,NA
aspnet/Mvc,Novato,genusP,3492,TRUE,Merged,NA,NA
DotNetAnalyzers/StyleCopAnalyzers,Novato,blachniet,2720,TRUE,Merged,NA,NA
aspnet/Mvc,Novato,nalanxiancai,7690,TRUE,Merged,NA,NA
dotnet/corefx,Novato,nbarbettini,18089,TRUE,Merged,NA,NA
dotnet/corefx,Novato,testfirstcoder,26445,TRUE,Merged,NA,NA
dotnet/corefx,Casual,sylveon,27531,TRUE,Merged,NA,NA
dotnet/corefx,Casual,vkvenkat,32731,TRUE,Merged,NA,NA
dotnet/corefx,Casual,jo-ninja,30002,TRUE,Merged,NA,NA
DotNetAnalyzers/StyleCopAnalyzers,Casual,dfyx,2187,TRUE,Merged,NA,NA
olga-jane/prizm,Regular,jane-u,152,TRUE,Merged,NA,NA
dotnet/orleans,Regular,jason-bragg,1017,TRUE,Merged,NA,NA
dotnet/corefx,Regular,AntonLapounov,16877,TRUE,Merged,NA,NA
dotnet/corefx,Regular,blackdwarf,2347,TRUE,Merged,NA,NA
dotnet/corefx,Regular,hann013,8611,TRUE,Merged,NA,NA
dotnet/corefx,Regular,mikem8361,1564,TRUE,Merged,NA,NA
dotnet/corefx,Regular,ViktorHofer,17284,TRUE,Merged,NA,NA
DynamoDS/Dynamo,Regular,lukechurch,84,TRUE,Merged,NA,NA
dotnet/corefx,Regular,safern,16589,TRUE,Merged,NA,NA
dotnet/corefx,Regular,justinvp,328,TRUE,Merged,NA,NA
dotnet/corefx,Regular,ericstj,508,TRUE,Merged,NA,NA
dotnet/corefx,Regular,Rajivts,31128,TRUE,Merged,NA,NA
