aspnet_XRE.csv,Merged,henkmollema,1969,TRUE,Merged,NA,NA
aspnet_Mvc.csv,Merged,kfbyldy,4440,TRUE,Merged,NA,NA
dotnet_corefx.csv,Merged,gucluoz,7674,TRUE,Merged,NA,NA
dotnet_corefx.csv,Merged,mikedn,16569,TRUE,Merged,NA,NA
dotnet_orleans.csv,Merged,tralivali1234,2430,TRUE,Merged,NA,NA
dotnet_corefx.csv,Merged,pdeligia,16776,TRUE,Merged,NA,NA
dotnet_orleans.csv,Merged,buzzers,4845,TRUE,Merged,NA,NA
DynamoDS_Dynamo.csv,Merged,qingemeng,4899,TRUE,Merged,NA,NA
dotnet_corefx.csv,Merged,ujjwol,1376,TRUE,Merged,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,Merged,lukezaparaniuk,2351,TRUE,Merged,NA,NA
dotnet_orleans.csv,Merged,armona,1625,TRUE,Merged,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,Merged,pantosha,2659,TRUE,Merged,NA,NA
DotNetAnalyzers_StyleCopAnalyzers.csv,Merged,johnrulon,2181,TRUE,Merged,NA,NA
dotnet_corefx.csv,Merged,lchesson,33788,TRUE,Merged,NA,NA
aspnet_XRE.csv,Merged,mconnew,3292,TRUE,Merged,NA,NA
aspnet_XRE.csv,Closed,chuckbeasley,3386,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Matthew-Bonner,2532,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,haruair,2282,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,ti-ka,7657,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Matthew-Bonner,2532,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Mardoxx,6288,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,OzieGamma,5229,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,calebnelton,4108,TRUE,Closed,NA,NA
dotnet_corefx.csv,Closed,ljw1004,8900,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Shazwazza,1838,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Shazwazza,1838,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Tragetaschen,1678,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,Grinderofl,3186,TRUE,Closed,NA,NA
dotnet_corefx.csv,Closed,imba-tjd,32418,TRUE,Closed,NA,NA
aspnet_Mvc.csv,Closed,OlegKi,3453,TRUE,Closed,NA,NA
