elasticsearch_elasticsearch.csv,Novato,1uk4sh,14775,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,smartest-water,31050,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,1uk4sh,14775,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,mashudong,24854,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,sachinfrayne,29468,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,1uk4sh,14775,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,72MiguelGomes,35236,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Novato,lakario,25323,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Novato,k-thich,6080,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Casual,adrianbk,13743,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Casual,Naruto8,5877,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Casual,abraxxa,8010,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Casual,toddferg,30395,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Regular,Crphang,8537,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Regular,srajat,4857,TRUE,Merged,NA,NA
wildfly_wildfly.csv,Regular,esantana,7295,TRUE,Merged,NA,NA
TEAMMATES_repo.csv,Regular,uxxSam,7874,TRUE,Merged,NA,NA
fabric8io_fabric8.csv,Regular,KurtStam,4752,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Regular,leathekd,29319,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Regular,pcsanwald,29481,TRUE,Merged,NA,NA
elasticsearch_elasticsearch.csv,Regular,romseygeek,29386,TRUE,Merged,NA,NA
enonic_xp.csv,Regular,aro,3225,TRUE,Merged,NA,NA
wildfly_wildfly.csv,Regular,hpehl,7008,TRUE,Merged,NA,NA
wildfly_wildfly.csv,Regular,bayern39,8813,TRUE,Merged,NA,NA
