rails_rails.csv,Merged,aycabta,31117,TRUE,Merged,NA,NA
rails_rails.csv,Merged,leonelgalan,30533,TRUE,Merged,NA,NA
rails_rails.csv,Merged,jaspervanbrian,33436,TRUE,Merged,NA,NA
rails_rails.csv,Merged,alecspopa,30676,TRUE,Merged,NA,NA
rails_rails.csv,Merged,sj26,32807,TRUE,Merged,NA,NA
rails_rails.csv,Merged,teddywing,32540,TRUE,Merged,NA,NA
rails_rails.csv,Merged,arturictus,33766,TRUE,Merged,NA,NA
rails_rails.csv,Merged,MattiaMalonni,33326,TRUE,Merged,NA,NA
rails_rails.csv,Closed,gurgelrenan,30965,TRUE,Closed,NA,NA
rails_rails.csv,Closed,bradleybuda,30389,TRUE,Closed,NA,NA
rails_rails.csv,Closed,Persola,30478,TRUE,Closed,NA,NA
rails_rails.csv,Closed,gurgelrenan,30965,TRUE,Closed,NA,NA
rails_rails.csv,Closed,murb,32423,TRUE,Closed,NA,NA
rails_rails.csv,Closed,Jeremip11,32895,TRUE,Closed,NA,NA
gitlabhq_gitlabhq.csv,Closed,amaurymedeiros,9068,TRUE,Closed,NA,NA
gitlabhq_gitlabhq.csv,Closed,fdiary,3089,TRUE,Closed,NA,NA
